organism,contig,position
742765.PRJNA46407,742765.PRJNA46407.ADLU01000057,1265248
742765.PRJNA46407,742765.PRJNA46407.ADLU01000056,1301859
742765.PRJNA46407,742765.PRJNA46407.ADLU01000059,1305488
742765.PRJNA46407,742765.PRJNA46407.ADLU01000042,1309478
742765.PRJNA46407,742765.PRJNA46407.ADLU01000043,1324396
742765.PRJNA46407,742765.PRJNA46407.ADLU01000040,1329319
742765.PRJNA46407,742765.PRJNA46407.ADLU01000041,1332045
742765.PRJNA46407,742765.PRJNA46407.ADLU01000046,1368872
742765.PRJNA46407,742765.PRJNA46407.ADLU01000047,1416060
742765.PRJNA46407,742765.PRJNA46407.ADLU01000044,1457599
742765.PRJNA46407,742765.PRJNA46407.ADLU01000045,1510587
742765.PRJNA46407,742765.PRJNA46407.ADLU01000048,1519506
742765.PRJNA46407,742765.PRJNA46407.ADLU01000049,1552712
742765.PRJNA46407,742765.PRJNA46407.ADLU01000000,1622491
742765.PRJNA46407,742765.PRJNA46407.ADLU01000066,1622634
742765.PRJNA46407,742765.PRJNA46407.ADLU01000060,1663978
742765.PRJNA46407,742765.PRJNA46407.ADLU01000143,1768808
742765.PRJNA46407,742765.PRJNA46407.ADLU01000142,1769311
742765.PRJNA46407,742765.PRJNA46407.ADLU01000141,1769829
742765.PRJNA46407,742765.PRJNA46407.ADLU01000140,1770424
742765.PRJNA46407,742765.PRJNA46407.ADLU01000037,1771037
742765.PRJNA46407,742765.PRJNA46407.ADLU01000036,1855315
742765.PRJNA46407,742765.PRJNA46407.ADLU01000035,1903619
742765.PRJNA46407,742765.PRJNA46407.ADLU01000034,2019965
742765.PRJNA46407,742765.PRJNA46407.ADLU01000033,2058078
742765.PRJNA46407,742765.PRJNA46407.ADLU01000032,2214390
742765.PRJNA46407,742765.PRJNA46407.ADLU01000031,2322691
742765.PRJNA46407,742765.PRJNA46407.ADLU01000030,2385803
742765.PRJNA46407,742765.PRJNA46407.ADLU01000039,2387278
742765.PRJNA46407,742765.PRJNA46407.ADLU01000038,2477201
742765.PRJNA46407,742765.PRJNA46407.ADLU01000139,2513237
742765.PRJNA46407,742765.PRJNA46407.ADLU01000134,2513880
742765.PRJNA46407,742765.PRJNA46407.ADLU01000135,2514763
742765.PRJNA46407,742765.PRJNA46407.ADLU01000028,2515529
742765.PRJNA46407,742765.PRJNA46407.ADLU01000029,2529100
742765.PRJNA46407,742765.PRJNA46407.ADLU01000020,2534241
742765.PRJNA46407,742765.PRJNA46407.ADLU01000021,2567623
742765.PRJNA46407,742765.PRJNA46407.ADLU01000022,2676901
742765.PRJNA46407,742765.PRJNA46407.ADLU01000023,2697039
742765.PRJNA46407,742765.PRJNA46407.ADLU01000024,2708420
742765.PRJNA46407,742765.PRJNA46407.ADLU01000025,2785058
742765.PRJNA46407,742765.PRJNA46407.ADLU01000026,2801115
742765.PRJNA46407,742765.PRJNA46407.ADLU01000027,2807042
742765.PRJNA46407,742765.PRJNA46407.ADLU01000058,2878145
742765.PRJNA46407,742765.PRJNA46407.ADLU01000019,2879519
742765.PRJNA46407,742765.PRJNA46407.ADLU01000018,2881377
742765.PRJNA46407,742765.PRJNA46407.ADLU01000015,2895754
742765.PRJNA46407,742765.PRJNA46407.ADLU01000014,2952166
742765.PRJNA46407,742765.PRJNA46407.ADLU01000017,2968409
742765.PRJNA46407,742765.PRJNA46407.ADLU01000016,3111422
742765.PRJNA46407,742765.PRJNA46407.ADLU01000011,3119365
742765.PRJNA46407,742765.PRJNA46407.ADLU01000010,3339034
742765.PRJNA46407,742765.PRJNA46407.ADLU01000013,3373661
742765.PRJNA46407,742765.PRJNA46407.ADLU01000012,3379989
742765.PRJNA46407,742765.PRJNA46407.ADLU01000008,3407448
742765.PRJNA46407,742765.PRJNA46407.ADLU01000009,3442233
742765.PRJNA46407,742765.PRJNA46407.ADLU01000006,3554445
742765.PRJNA46407,742765.PRJNA46407.ADLU01000007,3559951
742765.PRJNA46407,742765.PRJNA46407.ADLU01000004,3698266
742765.PRJNA46407,742765.PRJNA46407.ADLU01000005,3702327
742765.PRJNA46407,742765.PRJNA46407.ADLU01000002,3705369
742765.PRJNA46407,742765.PRJNA46407.ADLU01000003,3715567
742765.PRJNA46407,742765.PRJNA46407.ADLU01000001,3783350
748224.PRJNA46809,748224.PRJNA46809.GL538314,0
748224.PRJNA46809,748224.PRJNA46809.GL538315,19221
748224.PRJNA46809,748224.PRJNA46809.GL538317,298510
748224.PRJNA46809,748224.PRJNA46809.GL538311,339349
748224.PRJNA46809,748224.PRJNA46809.GL538316,340199
748224.PRJNA46809,748224.PRJNA46809.GL538313,342186
748224.PRJNA46809,748224.PRJNA46809.GL538318,342936
748224.PRJNA46809,748224.PRJNA46809.GL538319,343629
748224.PRJNA46809,748224.PRJNA46809.GL538239,344185
748224.PRJNA46809,748224.PRJNA46809.GL538309,372557
748224.PRJNA46809,748224.PRJNA46809.GL538303,423158
748224.PRJNA46809,748224.PRJNA46809.GL538302,457882
748224.PRJNA46809,748224.PRJNA46809.GL538301,458650
748224.PRJNA46809,748224.PRJNA46809.GL538300,460328
748224.PRJNA46809,748224.PRJNA46809.GL538307,462020
748224.PRJNA46809,748224.PRJNA46809.GL538305,462667
748224.PRJNA46809,748224.PRJNA46809.GL538324,467213
748224.PRJNA46809,748224.PRJNA46809.GL538328,468131
748224.PRJNA46809,748224.PRJNA46809.GL538248,603322
748224.PRJNA46809,748224.PRJNA46809.GL538245,606677
748224.PRJNA46809,748224.PRJNA46809.GL538241,612870
748224.PRJNA46809,748224.PRJNA46809.GL538351,613852
748224.PRJNA46809,748224.PRJNA46809.GL538333,668902
748224.PRJNA46809,748224.PRJNA46809.GL538330,670225
748224.PRJNA46809,748224.PRJNA46809.GL538334,670726
748224.PRJNA46809,748224.PRJNA46809.GL538335,673857
748224.PRJNA46809,748224.PRJNA46809.GL538321,675641
748224.PRJNA46809,748224.PRJNA46809.GL538296,676196
748224.PRJNA46809,748224.PRJNA46809.GL538240,677039
748224.PRJNA46809,748224.PRJNA46809.GL538258,689451
748224.PRJNA46809,748224.PRJNA46809.GL538257,693909
748224.PRJNA46809,748224.PRJNA46809.GL538256,722532
748224.PRJNA46809,748224.PRJNA46809.GL538253,741510
748224.PRJNA46809,748224.PRJNA46809.GL538252,755105
748224.PRJNA46809,748224.PRJNA46809.GL538349,780498
748224.PRJNA46809,748224.PRJNA46809.GL538306,807186
748224.PRJNA46809,748224.PRJNA46809.GL538225,823618
748224.PRJNA46809,748224.PRJNA46809.GL538249,833272
748224.PRJNA46809,748224.PRJNA46809.GL538246,838805
748224.PRJNA46809,748224.PRJNA46809.GL538247,853886
748224.PRJNA46809,748224.PRJNA46809.GL538244,862403
748224.PRJNA46809,748224.PRJNA46809.GL538275,865924
748224.PRJNA46809,748224.PRJNA46809.GL538274,867802
748224.PRJNA46809,748224.PRJNA46809.GL538271,870945
748224.PRJNA46809,748224.PRJNA46809.GL538270,872271
748224.PRJNA46809,748224.PRJNA46809.GL538237,873632
748224.PRJNA46809,748224.PRJNA46809.GL538348,1009499
748224.PRJNA46809,748224.PRJNA46809.GL538266,1021945
748224.PRJNA46809,748224.PRJNA46809.GL538267,1024373
748224.PRJNA46809,748224.PRJNA46809.GL538336,1025245
748224.PRJNA46809,748224.PRJNA46809.GL538337,1110755
748224.PRJNA46809,748224.PRJNA46809.GL538260,1111696
748224.PRJNA46809,748224.PRJNA46809.GL538269,1119274
748224.PRJNA46809,748224.PRJNA46809.GL538215,1120635
748224.PRJNA46809,748224.PRJNA46809.GL538214,1122699
748224.PRJNA46809,748224.PRJNA46809.GL538286,1141162
748224.PRJNA46809,748224.PRJNA46809.GL538287,1141859
748224.PRJNA46809,748224.PRJNA46809.GL538285,1142525
748224.PRJNA46809,748224.PRJNA46809.GL538310,1143705
748224.PRJNA46809,748224.PRJNA46809.GL538312,1145458
748224.PRJNA46809,748224.PRJNA46809.GL538304,1146065
748224.PRJNA46809,748224.PRJNA46809.GL538347,1156338
748224.PRJNA46809,748224.PRJNA46809.GL538346,1185160
748224.PRJNA46809,748224.PRJNA46809.GL538277,1355992
748224.PRJNA46809,748224.PRJNA46809.GL538276,1364223
748224.PRJNA46809,748224.PRJNA46809.GL538272,1366201
748224.PRJNA46809,748224.PRJNA46809.GL538255,1366725
748224.PRJNA46809,748224.PRJNA46809.GL538254,1367428
748224.PRJNA46809,748224.PRJNA46809.GL538251,1367973
748224.PRJNA46809,748224.PRJNA46809.GL538250,1369491
748224.PRJNA46809,748224.PRJNA46809.GL538224,1370298
748224.PRJNA46809,748224.PRJNA46809.GL538220,1371746
748224.PRJNA46809,748224.PRJNA46809.GL538221,1375613
748224.PRJNA46809,748224.PRJNA46809.GL538329,1382440
748224.PRJNA46809,748224.PRJNA46809.GL538299,1382975
748224.PRJNA46809,748224.PRJNA46809.GL538291,1384801
748224.PRJNA46809,748224.PRJNA46809.GL538293,1635447
748224.PRJNA46809,748224.PRJNA46809.GL538292,1636751
748224.PRJNA46809,748224.PRJNA46809.GL538295,1638849
748224.PRJNA46809,748224.PRJNA46809.GL538294,1640378
748224.PRJNA46809,748224.PRJNA46809.GL538297,1641090
748224.PRJNA46809,748224.PRJNA46809.GL538262,1642649
748224.PRJNA46809,748224.PRJNA46809.GL538268,1646892
748224.PRJNA46809,748224.PRJNA46809.GL538332,1647427
748224.PRJNA46809,748224.PRJNA46809.GL538331,1648175
748224.PRJNA46809,748224.PRJNA46809.GL538338,1648932
748224.PRJNA46809,748224.PRJNA46809.GL538339,1650104
748224.PRJNA46809,748224.PRJNA46809.GL538261,1667472
748224.PRJNA46809,748224.PRJNA46809.GL538263,1669317
748224.PRJNA46809,748224.PRJNA46809.GL538264,1672417
748224.PRJNA46809,748224.PRJNA46809.GL538265,1673577
748224.PRJNA46809,748224.PRJNA46809.GL538345,1683825
748224.PRJNA46809,748224.PRJNA46809.GL538344,1693108
748224.PRJNA46809,748224.PRJNA46809.GL538343,1807926
748224.PRJNA46809,748224.PRJNA46809.GL538342,1900236
748224.PRJNA46809,748224.PRJNA46809.GL538341,2168799
748224.PRJNA46809,748224.PRJNA46809.GL538340,2315569
748224.PRJNA46809,748224.PRJNA46809.GL538231,2474576
748224.PRJNA46809,748224.PRJNA46809.GL538230,2480465
748224.PRJNA46809,748224.PRJNA46809.GL538235,2483098
748224.PRJNA46809,748224.PRJNA46809.GL538234,2488691
748224.PRJNA46809,748224.PRJNA46809.GL538320,2489274
748224.PRJNA46809,748224.PRJNA46809.GL538323,2491372
748224.PRJNA46809,748224.PRJNA46809.GL538322,2491960
748224.PRJNA46809,748224.PRJNA46809.GL538325,2494316
748224.PRJNA46809,748224.PRJNA46809.GL538327,2495152
748224.PRJNA46809,748224.PRJNA46809.GL538326,2497164
748224.PRJNA46809,748224.PRJNA46809.GL538259,2501225
748224.PRJNA46809,748224.PRJNA46809.GL538288,2502966
748224.PRJNA46809,748224.PRJNA46809.GL538289,2505153
748224.PRJNA46809,748224.PRJNA46809.GL538282,2505700
748224.PRJNA46809,748224.PRJNA46809.GL538283,2507548
748224.PRJNA46809,748224.PRJNA46809.GL538280,2508797
748224.PRJNA46809,748224.PRJNA46809.GL538281,2511266
748224.PRJNA46809,748224.PRJNA46809.GL538284,2512870
748224.PRJNA46809,748224.PRJNA46809.GL538228,2515415
748224.PRJNA46809,748224.PRJNA46809.GL538229,2524200
748224.PRJNA46809,748224.PRJNA46809.GL538242,2525665
748224.PRJNA46809,748224.PRJNA46809.GL538243,2538311
748224.PRJNA46809,748224.PRJNA46809.GL538238,2555570
748224.PRJNA46809,748224.PRJNA46809.GL538232,2566576
748224.PRJNA46809,748224.PRJNA46809.GL538236,2579928
748224.PRJNA46809,748224.PRJNA46809.GL538350,2618408
748224.PRJNA46809,748224.PRJNA46809.GL538290,2757875
748224.PRJNA46809,748224.PRJNA46809.GL538213,2765970
748224.PRJNA46809,748224.PRJNA46809.GL538217,2769155
748224.PRJNA46809,748224.PRJNA46809.GL538216,2773540
748224.PRJNA46809,748224.PRJNA46809.GL538219,2776199
748224.PRJNA46809,748224.PRJNA46809.GL538218,2786130
748224.PRJNA46809,748224.PRJNA46809.GL538308,2787789
748224.PRJNA46809,748224.PRJNA46809.GL538233,2788315
748224.PRJNA46809,748224.PRJNA46809.GL538226,2791396
748224.PRJNA46809,748224.PRJNA46809.GL538227,2849854
748224.PRJNA46809,748224.PRJNA46809.GL538222,2851894
748224.PRJNA46809,748224.PRJNA46809.GL538223,2860189
748224.PRJNA46809,748224.PRJNA46809.GL538298,2864566
748224.PRJNA46809,748224.PRJNA46809.GL538273,2916004
748224.PRJNA46809,748224.PRJNA46809.GL538279,2924070
748224.PRJNA46809,748224.PRJNA46809.GL538278,2927583
762968.PRJNA48501,762968.PRJNA48501.JH376731,0
762968.PRJNA48501,762968.PRJNA48501.JH376737,738
762968.PRJNA48501,762968.PRJNA48501.JH376736,1158
762968.PRJNA48501,762968.PRJNA48501.JH376734,1670
762968.PRJNA48501,762968.PRJNA48501.JH376601,2225
762968.PRJNA48501,762968.PRJNA48501.JH376730,58680
762968.PRJNA48501,762968.PRJNA48501.JH376735,59126
762968.PRJNA48501,762968.PRJNA48501.JH376742,59691
762968.PRJNA48501,762968.PRJNA48501.JH376740,60383
762968.PRJNA48501,762968.PRJNA48501.JH376741,60883
762968.PRJNA48501,762968.PRJNA48501.JH376585,61265
762968.PRJNA48501,762968.PRJNA48501.JH376588,61772
762968.PRJNA48501,762968.PRJNA48501.JH376589,62611
762968.PRJNA48501,762968.PRJNA48501.JH376665,63390
762968.PRJNA48501,762968.PRJNA48501.JH376664,64086
762968.PRJNA48501,762968.PRJNA48501.JH376666,64833
762968.PRJNA48501,762968.PRJNA48501.JH376661,65285
762968.PRJNA48501,762968.PRJNA48501.JH376663,235363
762968.PRJNA48501,762968.PRJNA48501.JH376659,235886
762968.PRJNA48501,762968.PRJNA48501.JH376653,236510
762968.PRJNA48501,762968.PRJNA48501.JH376655,237072
762968.PRJNA48501,762968.PRJNA48501.JH376657,238507
762968.PRJNA48501,762968.PRJNA48501.JH376598,239161
762968.PRJNA48501,762968.PRJNA48501.JH376702,315920
762968.PRJNA48501,762968.PRJNA48501.JH376701,316439
762968.PRJNA48501,762968.PRJNA48501.JH376706,317714
762968.PRJNA48501,762968.PRJNA48501.JH376707,318237
762968.PRJNA48501,762968.PRJNA48501.JH376615,318773
762968.PRJNA48501,762968.PRJNA48501.JH376629,340093
762968.PRJNA48501,762968.PRJNA48501.JH376719,348988
762968.PRJNA48501,762968.PRJNA48501.JH376708,349566
762968.PRJNA48501,762968.PRJNA48501.JH376709,350084
762968.PRJNA48501,762968.PRJNA48501.JH376700,350528
762968.PRJNA48501,762968.PRJNA48501.JH376704,350986
762968.PRJNA48501,762968.PRJNA48501.JH376705,351411
762968.PRJNA48501,762968.PRJNA48501.JH376689,352812
762968.PRJNA48501,762968.PRJNA48501.JH376617,353524
762968.PRJNA48501,762968.PRJNA48501.JH376613,366337
762968.PRJNA48501,762968.PRJNA48501.JH376739,376441
762968.PRJNA48501,762968.PRJNA48501.JH376738,376943
762968.PRJNA48501,762968.PRJNA48501.JH376648,377341
762968.PRJNA48501,762968.PRJNA48501.JH376644,378990
762968.PRJNA48501,762968.PRJNA48501.JH376658,379590
762968.PRJNA48501,762968.PRJNA48501.JH376650,380233
762968.PRJNA48501,762968.PRJNA48501.JH376651,380753
762968.PRJNA48501,762968.PRJNA48501.JH376652,381253
762968.PRJNA48501,762968.PRJNA48501.JH376654,382643
762968.PRJNA48501,762968.PRJNA48501.JH376656,383508
762968.PRJNA48501,762968.PRJNA48501.JH376728,384323
762968.PRJNA48501,762968.PRJNA48501.JH376729,387616
762968.PRJNA48501,762968.PRJNA48501.JH376724,388151
762968.PRJNA48501,762968.PRJNA48501.JH376725,388778
762968.PRJNA48501,762968.PRJNA48501.JH376726,389387
762968.PRJNA48501,762968.PRJNA48501.JH376727,389917
762968.PRJNA48501,762968.PRJNA48501.JH376720,390475
762968.PRJNA48501,762968.PRJNA48501.JH376722,391006
762968.PRJNA48501,762968.PRJNA48501.JH376723,392095
762968.PRJNA48501,762968.PRJNA48501.JH376690,392522
762968.PRJNA48501,762968.PRJNA48501.JH376692,393161
762968.PRJNA48501,762968.PRJNA48501.JH376637,393775
762968.PRJNA48501,762968.PRJNA48501.JH376577,398968
762968.PRJNA48501,762968.PRJNA48501.JH376688,495206
762968.PRJNA48501,762968.PRJNA48501.JH376686,495819
762968.PRJNA48501,762968.PRJNA48501.JH376679,496166
762968.PRJNA48501,762968.PRJNA48501.JH376695,497114
762968.PRJNA48501,762968.PRJNA48501.JH376696,497618
762968.PRJNA48501,762968.PRJNA48501.JH376691,498051
762968.PRJNA48501,762968.PRJNA48501.JH376693,498729
762968.PRJNA48501,762968.PRJNA48501.JH376698,499358
762968.PRJNA48501,762968.PRJNA48501.JH376699,499884
762968.PRJNA48501,762968.PRJNA48501.JH376718,500469
762968.PRJNA48501,762968.PRJNA48501.JH376712,501142
762968.PRJNA48501,762968.PRJNA48501.JH376711,501675
762968.PRJNA48501,762968.PRJNA48501.JH376710,502260
762968.PRJNA48501,762968.PRJNA48501.JH376715,502667
762968.PRJNA48501,762968.PRJNA48501.JH376714,503219
762968.PRJNA48501,762968.PRJNA48501.JH376717,503593
762968.PRJNA48501,762968.PRJNA48501.JH376716,504098
762968.PRJNA48501,762968.PRJNA48501.JH376584,504684
762968.PRJNA48501,762968.PRJNA48501.JH376587,533083
762968.PRJNA48501,762968.PRJNA48501.JH376605,558011
762968.PRJNA48501,762968.PRJNA48501.JH376604,735052
762968.PRJNA48501,762968.PRJNA48501.JH376643,819930
762968.PRJNA48501,762968.PRJNA48501.JH376641,820437
762968.PRJNA48501,762968.PRJNA48501.JH376640,821013
762968.PRJNA48501,762968.PRJNA48501.JH376677,821631
762968.PRJNA48501,762968.PRJNA48501.JH376674,822174
762968.PRJNA48501,762968.PRJNA48501.JH376675,823011
762968.PRJNA48501,762968.PRJNA48501.JH376672,824101
762968.PRJNA48501,762968.PRJNA48501.JH376673,825356
762968.PRJNA48501,762968.PRJNA48501.JH376670,825954
762968.PRJNA48501,762968.PRJNA48501.JH376671,826892
762968.PRJNA48501,762968.PRJNA48501.JH376703,827676
762968.PRJNA48501,762968.PRJNA48501.JH376733,828569
762968.PRJNA48501,762968.PRJNA48501.JH376732,829174
762968.PRJNA48501,762968.PRJNA48501.JH376603,829606
762968.PRJNA48501,762968.PRJNA48501.JH376649,830144
762968.PRJNA48501,762968.PRJNA48501.JH376645,830763
762968.PRJNA48501,762968.PRJNA48501.JH376642,831180
762968.PRJNA48501,762968.PRJNA48501.JH376609,1037759
762968.PRJNA48501,762968.PRJNA48501.JH376608,1112362
762968.PRJNA48501,762968.PRJNA48501.JH376647,1149604
762968.PRJNA48501,762968.PRJNA48501.JH376646,1150170
762968.PRJNA48501,762968.PRJNA48501.JH376713,1150960
762968.PRJNA48501,762968.PRJNA48501.JH376602,1151512
762968.PRJNA48501,762968.PRJNA48501.JH376600,1178301
762968.PRJNA48501,762968.PRJNA48501.JH376607,1180797
762968.PRJNA48501,762968.PRJNA48501.JH376606,1226866
762968.PRJNA48501,762968.PRJNA48501.JH376618,1231334
762968.PRJNA48501,762968.PRJNA48501.JH376619,1407648
762968.PRJNA48501,762968.PRJNA48501.JH376614,1408152
762968.PRJNA48501,762968.PRJNA48501.JH376616,1412458
762968.PRJNA48501,762968.PRJNA48501.JH376610,1802206
762968.PRJNA48501,762968.PRJNA48501.JH376611,1803099
762968.PRJNA48501,762968.PRJNA48501.JH376612,1808427
762968.PRJNA48501,762968.PRJNA48501.JH376667,1810597
762968.PRJNA48501,762968.PRJNA48501.JH376683,1811415
762968.PRJNA48501,762968.PRJNA48501.JH376682,1812382
762968.PRJNA48501,762968.PRJNA48501.JH376580,1813201
762968.PRJNA48501,762968.PRJNA48501.JH376581,1838931
762968.PRJNA48501,762968.PRJNA48501.JH376582,1994334
762968.PRJNA48501,762968.PRJNA48501.JH376583,2058996
762968.PRJNA48501,762968.PRJNA48501.JH376721,2095676
762968.PRJNA48501,762968.PRJNA48501.JH376586,2096042
762968.PRJNA48501,762968.PRJNA48501.JH376678,2156755
762968.PRJNA48501,762968.PRJNA48501.JH376676,2157299
762968.PRJNA48501,762968.PRJNA48501.JH376668,2157803
762968.PRJNA48501,762968.PRJNA48501.JH376628,2158695
762968.PRJNA48501,762968.PRJNA48501.JH376621,2244774
762968.PRJNA48501,762968.PRJNA48501.JH376620,2245504
762968.PRJNA48501,762968.PRJNA48501.JH376623,2247078
762968.PRJNA48501,762968.PRJNA48501.JH376622,2248011
762968.PRJNA48501,762968.PRJNA48501.JH376625,2248953
762968.PRJNA48501,762968.PRJNA48501.JH376624,2420240
762968.PRJNA48501,762968.PRJNA48501.JH376627,2432486
762968.PRJNA48501,762968.PRJNA48501.JH376626,2433136
762968.PRJNA48501,762968.PRJNA48501.JH376660,2433737
762968.PRJNA48501,762968.PRJNA48501.JH376662,2434301
762968.PRJNA48501,762968.PRJNA48501.JH376669,2434725
762968.PRJNA48501,762968.PRJNA48501.JH376697,2435394
762968.PRJNA48501,762968.PRJNA48501.JH376694,2435824
762968.PRJNA48501,762968.PRJNA48501.JH376593,2436763
762968.PRJNA48501,762968.PRJNA48501.JH376592,2653553
762968.PRJNA48501,762968.PRJNA48501.JH376599,2842807
762968.PRJNA48501,762968.PRJNA48501.JH376597,3058376
762968.PRJNA48501,762968.PRJNA48501.JH376596,3564546
762968.PRJNA48501,762968.PRJNA48501.JH376595,3567156
762968.PRJNA48501,762968.PRJNA48501.JH376594,3674824
762968.PRJNA48501,762968.PRJNA48501.JH376591,3675881
762968.PRJNA48501,762968.PRJNA48501.JH376590,3943002
762968.PRJNA48501,762968.PRJNA48501.JH376681,3946731
762968.PRJNA48501,762968.PRJNA48501.JH376680,3947234
762968.PRJNA48501,762968.PRJNA48501.JH376687,3948108
762968.PRJNA48501,762968.PRJNA48501.JH376685,3948728
762968.PRJNA48501,762968.PRJNA48501.JH376684,3949290
762968.PRJNA48501,762968.PRJNA48501.JH376638,3949836
762968.PRJNA48501,762968.PRJNA48501.JH376639,3950438
762968.PRJNA48501,762968.PRJNA48501.JH376632,3951155
762968.PRJNA48501,762968.PRJNA48501.JH376633,3951808
762968.PRJNA48501,762968.PRJNA48501.JH376630,3953146
762968.PRJNA48501,762968.PRJNA48501.JH376631,3953695
762968.PRJNA48501,762968.PRJNA48501.JH376636,3954124
762968.PRJNA48501,762968.PRJNA48501.JH376634,3954674
762968.PRJNA48501,762968.PRJNA48501.JH376635,3955466
762968.PRJNA48501,762968.PRJNA48501.JH376579,3955983
762968.PRJNA48501,762968.PRJNA48501.JH376578,4151074
