ori_id	asm_id	refseq	hit	gn:kegg	ori_pos	fname	genome_len
ORI96010173	GCF_000018185.1	NC_017617.1	REFSEQ	T02023	2037832	GCF_000018185.1_ASM1818v1_genomic.gff.gz	2038034
ORI96010175	GCF_000186405.1	NC_017618.1	REFSEQ	T02024	2137234	GCF_000186405.1_ASM18640v1_genomic.gff.gz	2137435
ORI96010177	GCF_000231865.1	NC_017619.1	REFSEQ	T02025	2096665	GCF_000231865.1_ASM23186v1_genomic.gff.gz	2096866
ORI96010156	GCF_000253395.1	NC_017581.1	REFSEQ	T02026	1929768	GCF_000253395.1_ASM25339v1_genomic.gff.gz	1929905
ORI96010196	GCF_000259365.1	NC_017743.1	REFSEQ	T02027	4119905	GCF_000259365.1_ASM25936v1_genomic.gff.gz	4120406
ORI96010191	GCF_000258885.1	NC_017729.1	REFSEQ	T02028	5218790	GCF_000258885.1_ASM25888v1_genomic.gff.gz	5218947
ORI96000416	GCF_000257275.1	NC_017663.1	REFSEQ	T02030	4235025	GCF_000257275.1_ASM25727v1_genomic.gff.gz	4935294
ORI96010185	GCF_000284515.1	NC_017668.1	REFSEQ	T02031	4150462	GCF_000284515.1_ASM28451v1_genomic.gff.gz	4150632
ORI96010503	GCF_000259255.1	NC_017737.1	REFSEQ	T02032	253957	GCF_000259255.1_ASM25925v1_genomic.gff.gz	1947646
ORI96010501	GCF_000259275.1	NC_017735.1	REFSEQ	T02033	958734	GCF_000259275.1_ASM25927v1_genomic.gff.gz	1833666
ORI96040508	GCF_000284635.1	NC_017761.1	REFSEQ	T02034	2078212	GCF_000284635.1_ASM28463v1_genomic.gff.gz	2078348
ORI97016887	GCF_000277425.1	NC_017742.1	ASM	T02036	1449834	GCF_000277425.1_ASM27742v1_genomic.gff.gz	1660685
ORI97016885	GCF_000277405.1	NC_017741.1	ASM	T02037	1577971	GCF_000277405.1_ASM27740v1_genomic.gff.gz	1663456
ORI97016883	GCF_000277385.1	NC_017740.1	ASM	T02038	1533388	GCF_000277385.1_ASM27738v1_genomic.gff.gz	1616909
ORI97016881	GCF_000277365.1	NC_017739.1	ASM	T02039	1537246	GCF_000277365.1_ASM27736v1_genomic.gff.gz	1665719
ORI96010189	GCF_000258905.1	NC_017728.1	REFSEQ	T02040	2901376	GCF_000258905.1_ASM25890v1_genomic.gff.gz	2901562
ORI96010194	GCF_000259175.1	NC_017731.1	REFSEQ	T02042	2260989	GCF_000259175.1_ASM25917v1_genomic.gff.gz	4402109
ORI96000419	GCF_000258685.1	NC_017673.1	REFSEQ	T02043	1879	GCF_000258685.1_ASM25868v1_genomic.gff.gz	2715000
ORI96010205	GCF_000237145.1	NC_017803.1	REFSEQ	T02044	1117	GCF_000237145.1_ASM23714v1_genomic.gff.gz	9239851
ORI96010208	GCF_000187205.2	NC_017847.1	REFSEQ	T02045	3964758	GCF_000187205.2_ASM18720v4_genomic.gff.gz	3964912
ORI96010207	GCF_000260715.1	NC_017834.1	REFSEQ	T02047	1932480	GCF_000260715.1_ASM26071v1_genomic.gff.gz	1932693
ORI96010683	GCF_000239475.1	NC_017717.1	REFSEQ	T02048	460480	GCF_000239475.1_ASM23947v1_genomic.gff.gz	905534
ORI96030691	GCF_000260515.1	NC_017832.1	REFSEQ	T02049	3131837	GCF_000260515.1_ASM26051v1_genomic.gff.gz	3138747
ORI96010004	GCF_000284395.1	NC_017061.1	REFSEQ	T02050	4242564	GCF_000284395.1_ASM28439v1_genomic.gff.gz	4242774
ORI96010059	GCF_000233735.1	NC_017308.1	REFSEQ	T02052	2278145	GCF_000233735.1_ASM23373v1_genomic.gff.gz	2279118
ORI96010056	GCF_000227175.1	NC_017306.1	REFSEQ	T02053	2336635	GCF_000227175.1_ASM22717v1_genomic.gff.gz	2337606
ORI96030527	GCF_000260965.1	NC_017856.1	REFSEQ	T02056	1987698	GCF_000260965.1_ASM26096v1_genomic.gff.gz	2697465
ORI96000420	GCF_000259545.1	NC_017764.1	REFSEQ	T02057	1887602	GCF_000259545.1_ASM25954v1_genomic.gff.gz	2378127
ORI96030713	GCF_000261025.1	NC_017860.1	REFSEQ	T02058	18955	GCF_000261025.1_ASM26102v1_genomic.gff.gz	579647
ORI96010198	GCF_000284535.1	NC_017763.1	REFSEQ	T02059	2832086	GCF_000284535.1_ASM28453v1_genomic.gff.gz	2832299
ORI96010066	GCF_000027045.1	NC_017331.1	REFSEQ	T02060	3042997	GCF_000027045.1_ASM2704v1_genomic.gff.gz	3043210
ORI96000418	GCF_000284595.1	NC_017671.1	REFSEQ	T02061	2709	GCF_000284595.1_ASM28459v1_genomic.gff.gz	4769156
ORI97017045	GCF_000250925.1	NC_017053.1	ASM	T02062	1781029	GCF_000250925.1_ASM25092v1_genomic.gff.gz	1781029
ORI96010199	GCF_000245355.1	NC_017765.1	REFSEQ	T02063	5946349	GCF_000245355.1_ASM24535v1_genomic.gff.gz	10145833
ORI96010689	GCF_000166115.1	NC_017310.1	REFSEQ	T02064	2352753	GCF_000166115.1_ASM16611v1_genomic.gff.gz	3532052
ORI96010128	GCF_000217615.1	NC_017535.1	REFSEQ	T02065	1748	GCF_000217615.1_ASM21761v1_genomic.gff.gz	2560282
ORI96000414	GCF_000245515.1	NC_017656.1	REFSEQ	T02066	4515041	GCF_000245515.1_ASM24551v1_genomic.gff.gz	5263980
ORI96000401	GCF_000027125.1	NC_017626.1	REFSEQ	T02067	4391194	GCF_000027125.1_ASM2712v1_genomic.gff.gz	5241977
ORI96000406	GCF_000183345.1	NC_017634.1	REFSEQ	T02068	3946721	GCF_000183345.1_ASM18334v1_genomic.gff.gz	4747819
ORI96000405	GCF_000210475.1	NC_017633.1	REFSEQ	T02069	4347805	GCF_000210475.1_ASM21047v1_genomic.gff.gz	5153435
ORI96010074	GCF_000025145.1	NC_017340.1	REFSEQ	T02070	2821239	GCF_000025145.1_ASM2514v1_genomic.gff.gz	2821452
ORI96010068	GCF_000009585.1	NC_017333.1	REFSEQ	T02071	2872369	GCF_000009585.1_ASM958v1_genomic.gff.gz	2872582
ORI96010162	GCF_000210975.1	NC_017591.1	REFSEQ	T02072	2142096	GCF_000210975.1_ASM21097v1_genomic.gff.gz	2142122
ORI96010166	GCF_000210935.1	NC_017593.1	REFSEQ	T02073	2093291	GCF_000210935.1_ASM21093v1_genomic.gff.gz	2093317
ORI96010164	GCF_000210955.1	NC_017592.1	REFSEQ	T02074	2036841	GCF_000210955.1_ASM21095v1_genomic.gff.gz	2036867
ORI96010682	GCF_000166635.1	NC_017418.1	REFSEQ	T02075	456866	GCF_000166635.1_ASM16663v1_genomic.gff.gz	902191
ORI96010049	GCF_000253195.1	NC_017299.1	REFSEQ	T02076	3919187	GCF_000253195.1_ASM25319v1_genomic.gff.gz	3919740
ORI96000368	GCF_000010485.1	NC_013654.1	REFSEQ	T02077	3886588	GCF_000010485.1_ASM1048v1_genomic.gff.gz	4717338
ORI96010090	GCF_000195555.1	NC_017449.1	REFSEQ	T02078	1944972	GCF_000195555.1_ASM19555v1_genomic.gff.gz	1945310
ORI96010210	GCF_000277325.1	NC_017866.1	REFSEQ	T02079	1938382	GCF_000277325.1_ASM27732v1_genomic.gff.gz	1938595
ORI96010212	GCF_000277345.1	NC_017867.1	REFSEQ	T02080	1938609	GCF_000277345.1_ASM27734v1_genomic.gff.gz	1938822
ORI96010681	GCF_000166655.1	NC_017403.1	REFSEQ	T02081	457768	GCF_000166655.1_ASM16665v1_genomic.gff.gz	922801
ORI97016877	GCF_000011725.1	NC_017382.1	ASM	T02082	1507944	GCF_000011725.1_ASM1172v1_genomic.gff.gz	1589954
ORI96040559	GCF_000284615.1	NC_017067.1	REFSEQ	T02083	3989477	GCF_000284615.1_ASM28461v1_genomic.gff.gz	3989480
ORI96010661	GCF_000242635.2	NC_017770.1	REFSEQ	T02084	4492714	GCF_000242635.2_ASM24263v3_genomic.gff.gz	5202069
ORI96010084	GCF_000237265.1	NC_017349.1	REFSEQ	T02085	2750621	GCF_000237265.1_ASM23726v1_genomic.gff.gz	2750834
ORI96010201	GCF_000284575.1	NC_017768.1	REFSEQ	T02086	2015619	GCF_000284575.1_ASM28457v1_genomic.gff.gz	2015626
ORI96010170	GCF_000253315.1	NC_017595.1	REFSEQ	T02089	2210440	GCF_000253315.1_ASM25331v1_genomic.gff.gz	2210574
ORI96000387	GCF_000146305.1	NC_017309.1	REFSEQ	T02091	3652343	GCF_000146305.1_ASM14630v1_genomic.gff.gz	3684607
ORI96010038	GCF_000269965.1	NC_017219.1	REFSEQ	T02092	2828641	GCF_000269965.1_ASM26996v1_genomic.gff.gz	2828958
ORI96010680	GCF_000222835.1	NC_017238.1	REFSEQ	T02093	460486	GCF_000222835.1_ASM22283v1_genomic.gff.gz	903609
ORI96000475	GCF_000226605.1	NC_017437.1	REFSEQ	T02094	722561	GCF_000226605.1_ASM22660v1_genomic.gff.gz	1044326
ORI96000398	GCF_000240165.1	NC_017586.1	REFSEQ	T02095	3282410	GCF_000240165.1_ASM24016v1_genomic.gff.gz	6282967
ORI96000450	GCF_000204255.1	NC_017287.1	REFSEQ	T02097	1171429	GCF_000204255.1_ASM20425v1_genomic.gff.gz	1171667
ORI96030637	GCF_000270265.1	NC_017277.1	REFSEQ	T02098	323607	GCF_000270265.1_ASM27026v1_genomic.gff.gz	3571103
ORI96030546	GCF_000021625.1	NC_012583.1	REFSEQ	T02099	247	GCF_000021625.1_ASM2162v1_genomic.gff.gz	1111222
ORI96010116	GCF_000011045.1	NC_017482.1	REFSEQ	T02100	3004328	GCF_000011045.1_ASM1104v1_genomic.gff.gz	3005051
ORI96000417	GCF_000258145.1	NC_017664.1	REFSEQ	T02101	4149544	GCF_000258145.1_ASM25814v1_genomic.gff.gz	4897452
ORI96000408	GCF_000270105.1	NC_017638.1	REFSEQ	T02102	3904740	GCF_000270105.1_ASM27010v1_genomic.gff.gz	4621430
ORI96040567	GCF_000223195.1	NC_017250.1	REFSEQ	T02103	1207167	GCF_000223195.1_ASM22319v1_genomic.gff.gz	1207380
ORI96000415	GCF_000258025.1	NC_017660.1	REFSEQ	T02104	798325	GCF_000258025.1_ASM25802v1_genomic.gff.gz	5021812
ORI96030524	GCF_000146505.1	NC_017448.1	REFSEQ	T02105	2184267	GCF_000146505.1_ASM14650v1_genomic.gff.gz	3843004
ORI96010678	GCF_000164905.1	NC_017161.1	REFSEQ	T02106	1361	GCF_000164905.1_ASM16490v1_genomic.gff.gz	1742932
ORI95030468	GCF_000252855.1	NC_017045.1	REFSEQ	T02107	1353610	GCF_000252855.1_ASM25285v1_genomic.gff.gz	2164087
ORI96010218	GCF_000262385.1	NC_017912.1	REFSEQ	T02108	2027	GCF_000262385.1_ASM26238v1_genomic.gff.gz	4238624
ORI96010709	GCF_000262715.1	NC_017924.1	REFSEQ	T02109	120483	GCF_000262715.1_ASM26271v1_genomic.gff.gz	629165
ORI96010664	GCF_000262695.1	NC_017922.1	REFSEQ	T02110	18708	GCF_000262695.1_ASM26269v1_genomic.gff.gz	1082410
ORI96000423	GCF_000262305.1	NC_017910.1	REFSEQ	T02111	4111285	GCF_000262305.1_ASM26230v1_genomic.gff.gz	4158725
ORI96010215	GCF_000262205.1	NC_017909.1	REFSEQ	T02112	1846740	GCF_000262205.1_ASM26220v1_genomic.gff.gz	1847202
ORI96010623	GCF_000262165.1	NC_017904.1	REFSEQ	T02113	5613051	GCF_000262165.1_ASM26216v1_genomic.gff.gz	5613626
ORI96010216	GCF_000262325.2	NC_017911.1	REFSEQ	T02114	5962057	GCF_000262325.2_ASM26232v2_genomic.gff.gz	5962570
ORI96010214	GCF_000262145.1	NC_017905.1	REFSEQ	T02115	2171413	GCF_000262145.1_ASM26214v1_genomic.gff.gz	2171609
ORI96000424	GCF_000262675.1	NC_017927.1	REFSEQ	T02116	1551	GCF_000262675.1_ASM26267v1_genomic.gff.gz	1848520
ORI96000427	GCF_000219915.2	NC_017964.1	REFSEQ	T02117	4325640	GCF_000219915.2_ASM21991v3_genomic.gff.gz	4365995
ORI96000425	GCF_000263215.1	NC_017933.1	REFSEQ	T02119	4268659	GCF_000263215.1_ASM26321v1_genomic.gff.gz	4268675
ORI96010225	GCF_000174395.2	NC_017960.1	REFSEQ	T02120	2697686	GCF_000174395.2_ASM17439v2_genomic.gff.gz	2698137
ORI96040574	GCF_000026985.1	NC_017390.1	REFSEQ	T02121	3997000	GCF_000026985.1_ASM2698v1_genomic.gff.gz	4026286
ORI96000422	GCF_000262125.1	NC_017906.1	REFSEQ	T02122	4646060	GCF_000262125.1_ASM26212v1_genomic.gff.gz	5386223
ORI96040710	GCF_000147715.2	NC_017934.1	REFSEQ	T02123	1403	GCF_000147715.2_ASM14771v3_genomic.gff.gz	2974229
ORI96010223	GCF_000231925.1	NC_017950.1	REFSEQ	T02125	2034120	GCF_000231925.1_ASM23192v1_genomic.gff.gz	2034321
ORI96000426	GCF_000264455.2	NC_017956.1	REFSEQ	T02128	3738945	GCF_000264455.2_ASM26445v2_genomic.gff.gz	3919492
ORI96010221	GCF_000143205.1	NC_017949.1	REFSEQ	T02131	1366	GCF_000143205.1_ASM14320v1_genomic.gff.gz	2530294
ORI96040698	GCF_000265385.1	NC_018013.1	REFSEQ	T02132	3520662	GCF_000265385.1_ASM26538v1_genomic.gff.gz	3520671
ORI96010666	GCF_000265365.1	NC_018011.1	REFSEQ	T02133	1660990	GCF_000265365.1_ASM26536v1_genomic.gff.gz	3734239
ORI96030530	GCF_000265405.1	NC_018010.1	REFSEQ	T02134	1061213	GCF_000265405.1_ASM26540v1_genomic.gff.gz	4196595
ORI96010229	GCF_000265095.1	NC_017999.1	REFSEQ	T02135	2223313	GCF_000265095.1_ASM26509v1_genomic.gff.gz	2223664
ORI97017048	GCF_000227745.2	NC_018012.1	ASM	T02138	3124868	GCF_000227745.2_ASM22774v3_genomic.gff.gz	5017071
ORI96010230	GCF_000265295.1	NC_018002.1	REFSEQ	T02139	2510003	GCF_000265295.1_ASM26529v1_genomic.gff.gz	2510109
ORI96040711	GCF_000265425.1	NC_018014.1	REFSEQ	T02140	5227453	GCF_000265425.1_ASM26542v1_genomic.gff.gz	5227858
ORI96040589	GCF_000154605.2	NC_018078.1	REFSEQ	T02141	4398619	GCF_000154605.2_ASM15460v2_genomic.gff.gz	4399120
ORI96040558	GCF_000304555.1	NC_016934.1	REFSEQ	T02142	4417486	GCF_000304555.1_Mt_UT205_genomic.gff.gz	4418088
ORI96040587	GCF_000270525.1	NC_018077.1	REFSEQ	T02143	991520	GCF_000270525.1_ASM27052v1_genomic.gff.gz	991702
ORI96040576	GCF_000253095.1	NC_017521.1	REFSEQ	T02144	1016939	GCF_000253095.1_ASM25309v1_genomic.gff.gz	1017232
ORI96040712	GCF_000265465.1	NC_018016.1	REFSEQ	T02145	2399166	GCF_000265465.1_ASM26546v1_genomic.gff.gz	2399175
ORI96010232	GCF_000243155.2	NC_018017.1	REFSEQ	T02146	1939	GCF_000243155.2_ASM24315v3_genomic.gff.gz	4321753
ORI96040584	GCF_000266945.1	NC_018025.1	REFSEQ	T02147	1368	GCF_000266945.1_ASM26694v1_genomic.gff.gz	6500104
ORI96010240	GCF_000255115.2	NC_018068.1	REFSEQ	T02148	1942	GCF_000255115.2_ASM25511v3_genomic.gff.gz	4926837
ORI96030531	GCF_000265505.1	NC_018018.1	REFSEQ	T02149	2058729	GCF_000265505.1_ASM26550v1_genomic.gff.gz	4919337
ORI96010236	GCF_000266925.1	NC_018024.1	REFSEQ	T02151	2160606	GCF_000266925.1_ASM26692v1_genomic.gff.gz	2160700
ORI96000638	GCF_000237365.1	NC_016617.1	REFSEQ	T02152	357774	GCF_000237365.1_ASM23736v1_genomic.gff.gz	3023440
ORI96010242	GCF_000306805.1	NC_018073.1	REFSEQ	T02156	1933386	GCF_000306805.1_ASM30680v1_genomic.gff.gz	1933610
ORI96030532	GCF_000266885.1	NC_018020.1	REFSEQ	T02157	1371958	GCF_000266885.1_ASM26688v1_genomic.gff.gz	4384015
ORI96010622	GCF_000277125.1	NC_016946.1	REFSEQ	T02158	5401565	GCF_000277125.1_ASM27712v1_genomic.gff.gz	5402402
ORI96000429	GCF_000235765.1	NC_018079.1	REFSEQ	T02159	4938838	GCF_000235765.1_ASM23576v3_genomic.gff.gz	4968248
ORI96010245	GCF_000271405.2	NC_018081.1	REFSEQ	T02160	923319	GCF_000271405.2_ASM27140v2_genomic.gff.gz	2827741
ORI96010243	GCF_000271365.1	NC_018080.1	REFSEQ	T02161	6402616	GCF_000271365.1_ASM27136v1_genomic.gff.gz	6402658
ORI96010238	GCF_000271325.1	NC_018065.1	REFSEQ	T02162	136068	GCF_000271325.1_ASM27132v1_genomic.gff.gz	3969327
ORI96000469	GCF_000304495.1	NC_017952.1	REFSEQ	T02164	720902	GCF_000304495.1_Cm_ESW3_genomic.gff.gz	1042903
ORI96000468	GCF_000304515.1	NC_017951.1	REFSEQ	T02165	720762	GCF_000304515.1_Cm_FSW4_genomic.gff.gz	1042736
ORI96000470	GCF_000304535.1	NC_017953.1	REFSEQ	T02166	720760	GCF_000304535.1_Cm_FSW5_genomic.gff.gz	1042743
ORI96010665	GCF_000306785.1	NC_017955.1	REFSEQ	T02167	5575010	GCF_000306785.1_ASM30678v1_genomic.gff.gz	5575517
ORI96030533	GCF_000267545.1	NC_018028.1	REFSEQ	T02168	4704777	GCF_000267545.1_ASM26754v1_genomic.gff.gz	4709064
ORI96010226	GCF_000264665.2	NC_017986.1	REFSEQ	T02170	2728668	GCF_000264665.2_ASM26466v2_genomic.gff.gz	6085449
ORI96010251	GCF_000306825.1	NC_018101.1	REFSEQ	T02171	2578607	GCF_000306825.1_ASM30682v1_genomic.gff.gz	2579188
ORI96010262	GCF_000281195.1	NC_018221.1	REFSEQ	T02172	2986987	GCF_000281195.1_ASM28119v1_genomic.gff.gz	2987450
ORI96010252	GCF_000276705.2	NC_018106.1	REFSEQ	T02173	6034375	GCF_000276705.2_ASM27670v2_genomic.gff.gz	6097032
ORI96010254	GCF_000306845.1	NC_018140.1	REFSEQ	T02174	177	GCF_000306845.1_ASM30684v1_genomic.gff.gz	3492535
ORI96010253	GCF_000306865.1	NC_018139.1	REFSEQ	T02175	3466819	GCF_000306865.1_ASM30686v1_genomic.gff.gz	3467254
ORI96010259	GCF_000279145.1	NC_018178.1	REFSEQ	T02176	1202105	GCF_000279145.1_ASM27914v1_genomic.gff.gz	3300414
ORI96040608	GCF_000277795.1	NC_018149.1	REFSEQ	T02179	650129	GCF_000277795.1_ASM27779v1_genomic.gff.gz	650228
ORI96010255	GCF_000277715.1	NC_018142.1	REFSEQ	T02180	1580	GCF_000277715.1_ASM27771v1_genomic.gff.gz	3449360
ORI96010260	GCF_000281215.1	NC_018220.1	REFSEQ	T02181	991454	GCF_000281215.1_ASM28121v1_genomic.gff.gz	6260702
ORI96010257	GCF_000279165.1	NC_018177.1	REFSEQ	T02182	4174076	GCF_000279165.1_ASM27916v1_genomic.gff.gz	4174118
ORI96010249	GCF_000271865.1	NC_018089.1	REFSEQ	T02185	2027031	GCF_000271865.1_ASM27186v1_genomic.gff.gz	2027088
ORI96000430	GCF_000276685.1	NC_018108.1	REFSEQ	T02186	1728567	GCF_000276685.1_ASM27668v1_genomic.gff.gz	1732123
ORI96000431	GCF_000277755.1	NC_018145.1	REFSEQ	T02187	1353901	GCF_000277755.1_ASM27775v1_genomic.gff.gz	1961306
ORI96000428	GCF_000265205.3	NC_018000.1	REFSEQ	T02188	6104457	GCF_000265205.3_ASM26520v2_genomic.gff.gz	6476459
ORI96020518	GCF_000282715.1	NC_018266.1	ASM	T02190	1645	GCF_000282715.1_ASM28271v1_genomic.gff.gz	10246920
ORI96040592	GCF_000283295.1	NC_018289.1	REFSEQ	T02191	6987696	GCF_000283295.1_ASM28329v1_genomic.gff.gz	6988208
ORI96030536	GCF_000154765.2	NC_018290.1	REFSEQ	T02192	3686965	GCF_000154765.2_ASM15476v2_genomic.gff.gz	3821831
ORI96030535	GCF_000154745.2	NC_018286.1	REFSEQ	T02193	3623396	GCF_000154745.2_ASM15474v2_genomic.gff.gz	3758274
ORI96040716	GCF_000287235.1	NC_018414.1	REFSEQ	T02194	149552	GCF_000287235.1_ASM28723v1_genomic.gff.gz	162589
ORI96040717	GCF_000287255.1	NC_018415.1	REFSEQ	T02195	149485	GCF_000287255.1_ASM28725v1_genomic.gff.gz	162504
ORI96040719	GCF_000287295.1	NC_018417.1	REFSEQ	T02196	146274	GCF_000287295.1_ASM28729v1_genomic.gff.gz	157543
ORI96040718	GCF_000287275.1	NC_018416.1	REFSEQ	T02197	154894	GCF_000287275.1_ASM28727v1_genomic.gff.gz	166163
ORI96010720	GCF_000287315.1	NC_018418.1	REFSEQ	T02198	147136	GCF_000287315.1_ASM28731v1_genomic.gff.gz	159923
ORI96010703	GCF_000287335.1	NC_018419.1	REFSEQ	T02199	973897	GCF_000287335.1_ASM28733v1_genomic.gff.gz	1441139
ORI96000619	GCF_000286775.1	NC_018411.1	REFSEQ	T02200	938848	GCF_000286775.1_ASM28677v1_genomic.gff.gz	938869
ORI96000615	GCF_000286695.1	NC_018407.1	REFSEQ	T02201	953968	GCF_000286695.1_ASM28669v1_genomic.gff.gz	953989
ORI96000617	GCF_000286735.1	NC_018409.1	REFSEQ	T02202	965504	GCF_000286735.1_ASM28673v1_genomic.gff.gz	965525
ORI96000614	GCF_000286675.1	NC_018406.1	REFSEQ	T02203	964089	GCF_000286675.1_ASM28667v1_genomic.gff.gz	964110
ORI96000618	GCF_000286755.1	NC_018410.1	REFSEQ	T02204	939823	GCF_000286755.1_ASM28675v1_genomic.gff.gz	939844
ORI96030699	GCF_000292915.1	NC_018514.1	REFSEQ	T02205	2630323	GCF_000292915.1_ASM29291v1_genomic.gff.gz	3003666
ORI96010673	GCF_000292685.1	NC_018507.1	REFSEQ	T02206	37960	GCF_000292685.1_ASM29268v1_genomic.gff.gz	358242
ORI96010269	GCF_000231385.2	NC_018515.1	REFSEQ	T02207	1961	GCF_000231385.2_ASM23138v3_genomic.gff.gz	4873567
ORI96010604	GCF_000292505.1	NC_018498.1	REFSEQ	T02208	578064	GCF_000292505.1_ASM29250v1_genomic.gff.gz	579558
ORI96010601	GCF_000292405.1	NC_018495.1	REFSEQ	T02209	578483	GCF_000292405.1_ASM29240v1_genomic.gff.gz	579977
ORI96010602	GCF_000292445.1	NC_018496.1	REFSEQ	T02210	578010	GCF_000292445.1_ASM29244v1_genomic.gff.gz	579504
ORI96010603	GCF_000292485.1	NC_018497.1	REFSEQ	T02211	578302	GCF_000292485.1_ASM29248v1_genomic.gff.gz	579796
ORI96030534	GCF_000306885.1	NC_018267.1	REFSEQ	T02212	374795	GCF_000306885.1_ASM30688v1_genomic.gff.gz	957990
ORI96000434	GCF_000294365.1	NC_018522.1	REFSEQ	T02213	5351984	GCF_000294365.1_ASM29436v1_genomic.gff.gz	5386705
ORI96010274	GCF_000294495.1	NC_018526.1	REFSEQ	T02214	1980686	GCF_000294495.1_ASM29449v1_genomic.gff.gz	1980887
ORI96010277	GCF_000294695.2	NC_018531.1	REFSEQ	T02215	4735612	GCF_000294695.2_ASM29469v2_genomic.gff.gz	4736495
ORI96040594	GCF_000143885.2	NC_018581.1	REFSEQ	T02216	5440892	GCF_000143885.2_ASM14388v2_genomic.gff.gz	5441391
ORI96010275	GCF_000165775.1	NC_018528.1	REFSEQ	T02217	2128762	GCF_000165775.1_ASM16577v3_genomic.gff.gz	2129206
ORI96010272	GCF_000294515.1	NC_018524.1	REFSEQ	T02218	2042024	GCF_000294515.1_ASM29451v1_genomic.gff.gz	5848211
ORI96010285	GCF_000197755.2	NC_018587.1	REFSEQ	T02219	2965960	GCF_000197755.2_ASM19775v2_genomic.gff.gz	2966146
ORI96010287	GCF_000210815.2	NC_018588.1	REFSEQ	T02220	2972624	GCF_000210815.2_ASM21081v2_genomic.gff.gz	2972810
ORI96010293	GCF_000210795.2	NC_018591.1	REFSEQ	T02221	2936503	GCF_000210795.2_ASM21079v2_genomic.gff.gz	2936689
ORI96010291	GCF_000307065.1	NC_018590.1	REFSEQ	T02222	2840000	GCF_000307065.1_ASM30706v1_genomic.gff.gz	2840185
ORI96010295	GCF_000307045.1	NC_018592.1	REFSEQ	T02223	2906956	GCF_000307045.1_ASM30704v1_genomic.gff.gz	2907142
ORI96010297	GCF_000306985.1	NC_018593.1	REFSEQ	T02224	2882048	GCF_000306985.1_ASM30698v1_genomic.gff.gz	2882234
ORI96030539	GCF_000296575.1	NC_018607.1	REFSEQ	T02225	1	GCF_000296575.1_ASM29657v1_genomic.gff.gz	2765477
ORI96010279	GCF_000307025.1	NC_018584.1	REFSEQ	T02239	2951619	GCF_000307025.1_ASM30702v1_genomic.gff.gz	2951805
ORI96010281	GCF_000307615.1	NC_018585.1	REFSEQ	T02240	2941174	GCF_000307615.1_ASM30761v1_genomic.gff.gz	2941360
ORI96010289	GCF_000307005.1	NC_018589.1	REFSEQ	T02241	2971986	GCF_000307005.1_ASM30700v1_genomic.gff.gz	2972172
ORI96010283	GCF_000306905.1	NC_018586.1	REFSEQ	T02242	2976773	GCF_000306905.1_ASM30690v1_genomic.gff.gz	2976958
ORI96030701	GCF_000304455.1	NC_018605.1	REFSEQ	T02243	353842	GCF_000304455.1_CCh_cEper1_genomic.gff.gz	887130
ORI96010303	GCF_000298115.2	NC_018610.1	REFSEQ	T02244	2500322	GCF_000298115.2_ASM29811v2_genomic.gff.gz	2500564
ORI96010299	GCF_000180515.1	NC_018594.1	REFSEQ	T02245	2129908	GCF_000180515.1_ASM18051v2_genomic.gff.gz	2129934
ORI96010307	GCF_000172635.2	NC_018632.1	REFSEQ	T02246	4653635	GCF_000172635.2_ASM17263v2_genomic.gff.gz	4653851
ORI96010311	GCF_000307085.1	NC_018642.1	REFSEQ	T02247	2912161	GCF_000307085.1_ASM30708v1_genomic.gff.gz	2912346
ORI96010313	GCF_000299135.1	NC_018646.1	REFSEQ	T02248	2063005	GCF_000299135.1_ASM29913v1_genomic.gff.gz	2063112
ORI96030715	GCF_000299115.1	NC_018644.1	REFSEQ	T02249	339764	GCF_000299115.1_ASM29911v1_genomic.gff.gz	1410127
ORI96010672	GCF_000299095.1	NC_018643.1	REFSEQ	T02250	1261949	GCF_000299095.1_ASM29909v1_genomic.gff.gz	1343202
ORI96000461	GCF_000298535.2	NC_018625.1	REFSEQ	T02251	1168004	GCF_000298535.2_ASM29853v2_genomic.gff.gz	1168150
ORI96000462	GCF_000298555.2	NC_018626.1	REFSEQ	T02252	1161288	GCF_000298555.2_ASM29855v2_genomic.gff.gz	1161434
ORI96010320	GCF_000300175.1	NC_018679.1	REFSEQ	T02253	4628873	GCF_000300175.1_ASM30017v1_genomic.gff.gz	4629479
ORI96010319	GCF_000299955.1	NC_018678.1	REFSEQ	T02254	4601367	GCF_000299955.1_ASM29995v1_genomic.gff.gz	4601785
ORI96010315	GCF_000299355.1	NC_018664.1	REFSEQ	T02255	3104977	GCF_000299355.1_ASM29935v1_genomic.gff.gz	3105335
ORI96000438	GCF_000299475.1	NC_018661.1	REFSEQ	T02256	5265185	GCF_000299475.1_ASM29947v1_genomic.gff.gz	5312586
ORI96000437	GCF_000299455.1	NC_018658.1	REFSEQ	T02257	5225716	GCF_000299455.1_ASM29945v1_genomic.gff.gz	5273097
ORI96010317	GCF_000299435.1	NC_018665.1	REFSEQ	T02258	2815261	GCF_000299435.1_ASM29943v1_genomic.gff.gz	2815863
ORI96010321	GCF_000300005.1	NC_018691.1	REFSEQ	T02259	4927462	GCF_000300005.1_ASM30000v1_genomic.gff.gz	4928223
ORI96010322	GCF_000299995.1	NC_018692.1	REFSEQ	T02260	4480430	GCF_000299995.1_ASM29999v1_genomic.gff.gz	4480507
